Welcome to,INTRODUCE_COMPANY
Thank you for calling,INTRODUCE_COMPANY
Thank you for contacting,INTRODUCE_COMPANY
Thank you very much for calling,INTRODUCE_COMPANY
This is,INTRODUCE_COMPANY
from,INTRODUCE_COMPANY
You have called,INTRODUCE_COMPANY
You have reached,INTRODUCE_COMPANY
We are,INTRODUCE_COMPANY
I work for,INTRODUCE_COMPANY
I work at,INTRODUCE_COMPANY
calling,INTRODUCE_COMPANY
contacting,INTRODUCE_COMPANY
welcome,INTRODUCE_COMPANY
called,INTRODUCE_COMPANY
reached,INTRODUCE_COMPANY
work,INTRODUCE_COMPANY
